,buyer,seller,price,timestamp
158,0xdf5beebf9b3b1817a4f3ea68809438b510120cf7,0x27ddbef68c8c7734d1087358de3fae220c850b99,15000000000000000000000,1579603892
159,0xfc36072ae334fa626d2fe77876729ea02e342753,0xb8430ca60b24dcd0810fb608a5bd0c35556890bf,200000000000000000000000,1579609803
160,0xa9ac72e3bbd107ec40546fc1c68c5e40fc7a9dd9,0xd5af7f7e0041b5a6cf01634139cd324d75d10ad1,16000000000000000000000,1579610797
161,0xa9ac72e3bbd107ec40546fc1c68c5e40fc7a9dd9,0xd5af7f7e0041b5a6cf01634139cd324d75d10ad1,16000000000000000000000,1579610832
162,0xa9ac72e3bbd107ec40546fc1c68c5e40fc7a9dd9,0x4e40243efd7e849ebed0eb982a2bb99a8ac7bc07,17250000000000000000000,1579610861
163,0x4e40243efd7e849ebed0eb982a2bb99a8ac7bc07,0x8445165437cb63affb2f143378d0ec63e0249582,17000000000000000000000,1579618473
164,0xc7a5c7129cc30daf9ea6a16d1ed55d6dd21936db,0xb43f4cae539d1ebed4f80055f658ef129a6e82f7,13000000000000000000000,1579628088
165,0x8a450f10ee471c20ac94cd23ff1b4e293915db34,0xccd5089557ae6a2ba063e8720e725a6bf743b3e8,42000000000000000000000,1579634788
166,0xf98ef509679b367270b5256f65d780295e446a16,0xccd5089557ae6a2ba063e8720e725a6bf743b3e8,42500000000000000000000,1579638315
167,0xf98ef509679b367270b5256f65d780295e446a16,0xccd5089557ae6a2ba063e8720e725a6bf743b3e8,42500000000000000000000,1579638315
168,0xf98ef509679b367270b5256f65d780295e446a16,0xccd5089557ae6a2ba063e8720e725a6bf743b3e8,22500000000000000000000,1579639437
169,0xf98ef509679b367270b5256f65d780295e446a16,0xccd5089557ae6a2ba063e8720e725a6bf743b3e8,38000000000000000000000,1579640280
170,0x90c685c31953c2b2675f723e7fa74efc83fa8fca,0xe1542da510c71a16ade3f85349936e7dfb0ae8b2,21000000000000000000000,1579646060
171,0xe6be2096dbe9560cfb01b45804514d075d6585bc,0x1e139d3b6a9d2b0671e18438378e6b9426b57113,16160000000000000000000,1579686627
172,0xa9ac72e3bbd107ec40546fc1c68c5e40fc7a9dd9,0x00252c96e0a7d321d92004a6dd94c54bbaaf8b6f,67999000000000000000000,1579689055
173,0x0a4e6f5b3715e8bdf8bea88b68f1630cffff0ae3,0x2b0fcf8a61c1b32edb62642e5ee9baeb98cde6b1,212000000000000000000000,1579706249
174,0x966c91e4eab7442edbfce5d0c8c2562ab8126686,0x5b44393855c6590ef5dbba26a40b934542fe5eb0,72000000000000000000000,1579706396
175,0x966c91e4eab7442edbfce5d0c8c2562ab8126686,0xf902d068920234957d2908b8b0156e61c0bea2c2,14985000000000000000000,1579706848
176,0x966c91e4eab7442edbfce5d0c8c2562ab8126686,0xf902d068920234957d2908b8b0156e61c0bea2c2,14985000000000000000000,1579706948
177,0x4e40243efd7e849ebed0eb982a2bb99a8ac7bc07,0x8445165437cb63affb2f143378d0ec63e0249582,17000000000000000000000,1579709853
